2024-02-11 18:52:23,096 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:23,114 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:23,114 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:52:24,673 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:24,680 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:24,680 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:52:28,565 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:28,567 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:28,567 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:52:37,959 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:37,963 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:37,963 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:52:54,266 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:54,299 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:54,299 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:05,484 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:05,486 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:05,486 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:06,467 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:06,486 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:06,486 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:07,938 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:07,946 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:07,946 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:10,091 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:10,093 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:10,093 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:11,575 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:11,587 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:11,587 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:19,865 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:19,897 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:19,897 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:47,991 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:47,992 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:47,992 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:52,637 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:55,342 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:55,342 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:56:57,634 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:56:57,639 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:56:57,639 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:57:15,176 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:57:15,178 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:57:15,178 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:57:22,154 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:57:22,155 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:57:22,155 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:57:24,089 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:00:25,629 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:00:25,629 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:00:29,418 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:00:29,420 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:00:29,420 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:00:32,803 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:00:32,807 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:00:32,807 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:32,005 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:32,006 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:32,007 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:33,321 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:33,338 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:33,338 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:34,931 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:34,938 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:34,939 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:36,669 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:36,671 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:36,672 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:38,308 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:38,319 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:38,319 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:39,668 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:39,702 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:39,702 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:47,504 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:47,505 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:47,505 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:49,013 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:03:51,530 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:51,530 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:03:55,488 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
